rep,n,d,N,type,method,metric,value
87,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.160972145267323
88,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.552083276258678
88,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.575038906861636
88,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.012033989243843
89,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.191952836788268
89,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.419523633028106
89,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.767056292029954
90,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.855252876775362
90,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.32962100978926
90,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.55918803045855
91,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.807701567611874
91,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.902714051958945
91,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.375791985561237
92,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.386636749101813
92,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.816306146025468
92,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.10648145028587
93,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.933501868195915
93,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.033500667508623
93,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.610358820460323
94,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.27939759217279
94,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.411456710035957
94,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.16938943054285
95,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.437759651630461
95,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.64883253713794
95,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.012088608832347
96,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.549146484754814
96,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.496836379765686
96,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.27929660342843
97,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.596762941375152
97,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.180585639094513
97,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.24271999764346
98,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.633055108689396
98,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.934933536388748
98,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.24591007446419
99,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.820816515891453
99,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.30350120811447
99,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.713650746943864
0,50,10,100,linear,NPT-FR,Wasserstein,107.85173836679972
0,50,10,100,linear,Marginal-FR,Wasserstein,117.02257584339466
0,50,10,100,linear,Gaussian-FR,Wasserstein,128.15094415018046
1,50,10,100,linear,NPT-FR,Wasserstein,110.6608375163695
1,50,10,100,linear,Marginal-FR,Wasserstein,119.48182334017957
1,50,10,100,linear,Gaussian-FR,Wasserstein,130.52737672866365
2,50,10,100,linear,NPT-FR,Wasserstein,109.26756264591594
2,50,10,100,linear,Marginal-FR,Wasserstein,117.72431386865155
2,50,10,100,linear,Gaussian-FR,Wasserstein,128.77329003387084
3,50,10,100,linear,NPT-FR,Wasserstein,109.35279917110418
3,50,10,100,linear,Marginal-FR,Wasserstein,118.15102550342543
3,50,10,100,linear,Gaussian-FR,Wasserstein,129.51456633412616
4,50,10,100,linear,NPT-FR,Wasserstein,107.95545991707212
4,50,10,100,linear,Marginal-FR,Wasserstein,116.6877240806477
4,50,10,100,linear,Gaussian-FR,Wasserstein,127.59071553169088
5,50,10,100,linear,NPT-FR,Wasserstein,106.85729464927377
5,50,10,100,linear,Marginal-FR,Wasserstein,115.40109798735008
5,50,10,100,linear,Gaussian-FR,Wasserstein,125.98877216111711
6,50,10,100,linear,NPT-FR,Wasserstein,109.32137825991614
6,50,10,100,linear,Marginal-FR,Wasserstein,118.20022282919794
6,50,10,100,linear,Gaussian-FR,Wasserstein,128.51181919141374
7,50,10,100,linear,NPT-FR,Wasserstein,108.15873157461381
7,50,10,100,linear,Marginal-FR,Wasserstein,116.92798521126564
7,50,10,100,linear,Gaussian-FR,Wasserstein,127.46463052737948
8,50,10,100,linear,NPT-FR,Wasserstein,111.68764911143502
8,50,10,100,linear,Marginal-FR,Wasserstein,120.22889484414449
8,50,10,100,linear,Gaussian-FR,Wasserstein,130.67687012109246
9,50,10,100,linear,NPT-FR,Wasserstein,111.34215413545955
9,50,10,100,linear,Marginal-FR,Wasserstein,120.4616291598102
9,50,10,100,linear,Gaussian-FR,Wasserstein,131.55867145826755
10,50,10,100,linear,NPT-FR,Wasserstein,108.48722908430999
10,50,10,100,linear,Marginal-FR,Wasserstein,117.54484939945334
10,50,10,100,linear,Gaussian-FR,Wasserstein,128.06316256914377
11,50,10,100,linear,NPT-FR,Wasserstein,115.823015320306
11,50,10,100,linear,Marginal-FR,Wasserstein,124.96028723263267
11,50,10,100,linear,Gaussian-FR,Wasserstein,136.1104912392446
12,50,10,100,linear,NPT-FR,Wasserstein,112.52908666098733
12,50,10,100,linear,Marginal-FR,Wasserstein,121.30339995748506
12,50,10,100,linear,Gaussian-FR,Wasserstein,132.76559574190054
13,50,10,100,linear,NPT-FR,Wasserstein,107.48527772784452
13,50,10,100,linear,Marginal-FR,Wasserstein,116.50749085814148
13,50,10,100,linear,Gaussian-FR,Wasserstein,127.42909267535269
14,50,10,100,linear,NPT-FR,Wasserstein,107.67110035053979
14,50,10,100,linear,Marginal-FR,Wasserstein,116.51498198000827
14,50,10,100,linear,Gaussian-FR,Wasserstein,126.63220143110698
15,50,10,100,linear,NPT-FR,Wasserstein,108.76107858910895
15,50,10,100,linear,Marginal-FR,Wasserstein,117.89030703455587
15,50,10,100,linear,Gaussian-FR,Wasserstein,128.71557967288808
16,50,10,100,linear,NPT-FR,Wasserstein,107.25968780503213
16,50,10,100,linear,Marginal-FR,Wasserstein,116.11091386282305
16,50,10,100,linear,Gaussian-FR,Wasserstein,126.4455644807513
17,50,10,100,linear,NPT-FR,Wasserstein,110.64330108638046
17,50,10,100,linear,Marginal-FR,Wasserstein,119.46630733749724
17,50,10,100,linear,Gaussian-FR,Wasserstein,130.45914090900058
18,50,10,100,linear,NPT-FR,Wasserstein,109.57750279788961
18,50,10,100,linear,Marginal-FR,Wasserstein,118.61528959537574
18,50,10,100,linear,Gaussian-FR,Wasserstein,130.49906354204043
19,50,10,100,linear,NPT-FR,Wasserstein,111.81662582052041
19,50,10,100,linear,Marginal-FR,Wasserstein,120.23350446171914
19,50,10,100,linear,Gaussian-FR,Wasserstein,131.46807569324656
20,50,10,100,linear,NPT-FR,Wasserstein,109.07709255794445
20,50,10,100,linear,Marginal-FR,Wasserstein,117.82507646363048
20,50,10,100,linear,Gaussian-FR,Wasserstein,129.75772244253966
21,50,10,100,linear,NPT-FR,Wasserstein,107.80597980552876
21,50,10,100,linear,Marginal-FR,Wasserstein,116.87178381445142
21,50,10,100,linear,Gaussian-FR,Wasserstein,128.33045071993664
22,50,10,100,linear,NPT-FR,Wasserstein,110.30055381343018
22,50,10,100,linear,Marginal-FR,Wasserstein,119.22286230084549
22,50,10,100,linear,Gaussian-FR,Wasserstein,131.1684280080936
23,50,10,100,linear,NPT-FR,Wasserstein,111.06374915182992
23,50,10,100,linear,Marginal-FR,Wasserstein,120.21502448142265
23,50,10,100,linear,Gaussian-FR,Wasserstein,130.28385207551435
24,50,10,100,linear,NPT-FR,Wasserstein,106.60842764360956
24,50,10,100,linear,Marginal-FR,Wasserstein,116.12033349856542
24,50,10,100,linear,Gaussian-FR,Wasserstein,127.0302912798883
25,50,10,100,linear,NPT-FR,Wasserstein,111.34635938083974
25,50,10,100,linear,Marginal-FR,Wasserstein,119.89234784685765
25,50,10,100,linear,Gaussian-FR,Wasserstein,131.45958380500647
26,50,10,100,linear,NPT-FR,Wasserstein,107.53364779286696
26,50,10,100,linear,Marginal-FR,Wasserstein,116.02966692795177
26,50,10,100,linear,Gaussian-FR,Wasserstein,126.33105784848618
27,50,10,100,linear,NPT-FR,Wasserstein,107.15340743932065
27,50,10,100,linear,Marginal-FR,Wasserstein,115.96272325101276
27,50,10,100,linear,Gaussian-FR,Wasserstein,126.85592647748746
28,50,10,100,linear,NPT-FR,Wasserstein,105.89711522496516
28,50,10,100,linear,Marginal-FR,Wasserstein,115.46775540799585
28,50,10,100,linear,Gaussian-FR,Wasserstein,126.49791524866107
29,50,10,100,linear,NPT-FR,Wasserstein,111.61672470117043
29,50,10,100,linear,Marginal-FR,Wasserstein,120.6272660009627
29,50,10,100,linear,Gaussian-FR,Wasserstein,132.98285937349627
30,50,10,100,linear,NPT-FR,Wasserstein,110.9406255437052
30,50,10,100,linear,Marginal-FR,Wasserstein,120.27782464481396
30,50,10,100,linear,Gaussian-FR,Wasserstein,131.77135188612692
31,50,10,100,linear,NPT-FR,Wasserstein,114.26506847974251
31,50,10,100,linear,Marginal-FR,Wasserstein,123.96087880123461
31,50,10,100,linear,Gaussian-FR,Wasserstein,136.78130820941507
32,50,10,100,linear,NPT-FR,Wasserstein,109.27091755197851
32,50,10,100,linear,Marginal-FR,Wasserstein,118.85823310960902
32,50,10,100,linear,Gaussian-FR,Wasserstein,128.68629501911343
33,50,10,100,linear,NPT-FR,Wasserstein,107.53550186878425
33,50,10,100,linear,Marginal-FR,Wasserstein,116.02950882100455
33,50,10,100,linear,Gaussian-FR,Wasserstein,127.2414958742105
34,50,10,100,linear,NPT-FR,Wasserstein,106.92138811413423
34,50,10,100,linear,Marginal-FR,Wasserstein,115.65155313389151
34,50,10,100,linear,Gaussian-FR,Wasserstein,126.3154618182305
35,50,10,100,linear,NPT-FR,Wasserstein,110.36626907672293
35,50,10,100,linear,Marginal-FR,Wasserstein,119.62508299535021
35,50,10,100,linear,Gaussian-FR,Wasserstein,130.63725504635303
36,50,10,100,linear,NPT-FR,Wasserstein,108.8512159141929
36,50,10,100,linear,Marginal-FR,Wasserstein,117.9485771401978
36,50,10,100,linear,Gaussian-FR,Wasserstein,128.5809133165317
37,50,10,100,linear,NPT-FR,Wasserstein,108.01221452698533
37,50,10,100,linear,Marginal-FR,Wasserstein,116.38937865058088
37,50,10,100,linear,Gaussian-FR,Wasserstein,127.04424115200653
38,50,10,100,linear,NPT-FR,Wasserstein,111.15191256002069
38,50,10,100,linear,Marginal-FR,Wasserstein,120.09346611694004
38,50,10,100,linear,Gaussian-FR,Wasserstein,130.5671833574855
39,50,10,100,linear,NPT-FR,Wasserstein,109.68433549093331
39,50,10,100,linear,Marginal-FR,Wasserstein,119.0336731395539
39,50,10,100,linear,Gaussian-FR,Wasserstein,130.0878590806314
40,50,10,100,linear,NPT-FR,Wasserstein,109.15255201635539
40,50,10,100,linear,Marginal-FR,Wasserstein,118.26061885107454
40,50,10,100,linear,Gaussian-FR,Wasserstein,128.41883040569058
41,50,10,100,linear,NPT-FR,Wasserstein,108.40440786416917
41,50,10,100,linear,Marginal-FR,Wasserstein,116.81814984580028
41,50,10,100,linear,Gaussian-FR,Wasserstein,126.93654519016543
42,50,10,100,linear,NPT-FR,Wasserstein,105.60421806863454
42,50,10,100,linear,Marginal-FR,Wasserstein,114.79688650851693
42,50,10,100,linear,Gaussian-FR,Wasserstein,125.61612081660145
43,50,10,100,linear,NPT-FR,Wasserstein,108.39849688118575
43,50,10,100,linear,Marginal-FR,Wasserstein,117.4803615138593
43,50,10,100,linear,Gaussian-FR,Wasserstein,128.25975958738323
44,50,10,100,linear,NPT-FR,Wasserstein,107.92063542745856
44,50,10,100,linear,Marginal-FR,Wasserstein,116.4412091285127
44,50,10,100,linear,Gaussian-FR,Wasserstein,126.94252893353763
45,50,10,100,linear,NPT-FR,Wasserstein,108.74060448013485
45,50,10,100,linear,Marginal-FR,Wasserstein,117.25101073721986
45,50,10,100,linear,Gaussian-FR,Wasserstein,128.3462812955203
46,50,10,100,linear,NPT-FR,Wasserstein,109.22563966327056
46,50,10,100,linear,Marginal-FR,Wasserstein,118.48865082740082
46,50,10,100,linear,Gaussian-FR,Wasserstein,129.2466533469636
47,50,10,100,linear,NPT-FR,Wasserstein,108.94507756393243
47,50,10,100,linear,Marginal-FR,Wasserstein,117.45220317695157
47,50,10,100,linear,Gaussian-FR,Wasserstein,128.58803632825666
48,50,10,100,linear,NPT-FR,Wasserstein,107.18084704979137
48,50,10,100,linear,Marginal-FR,Wasserstein,115.66454074756285
48,50,10,100,linear,Gaussian-FR,Wasserstein,126.6444181530347
49,50,10,100,linear,NPT-FR,Wasserstein,110.89507450558641
49,50,10,100,linear,Marginal-FR,Wasserstein,119.80443094183408
49,50,10,100,linear,Gaussian-FR,Wasserstein,130.862845152946
50,50,10,100,linear,NPT-FR,Wasserstein,110.15086327549713
50,50,10,100,linear,Marginal-FR,Wasserstein,119.26505055595891
50,50,10,100,linear,Gaussian-FR,Wasserstein,131.26612213000112
51,50,10,100,linear,NPT-FR,Wasserstein,112.49138829295646
51,50,10,100,linear,Marginal-FR,Wasserstein,121.58809533850113
51,50,10,100,linear,Gaussian-FR,Wasserstein,133.26329862542528
52,50,10,100,linear,NPT-FR,Wasserstein,105.8966058162359
52,50,10,100,linear,Marginal-FR,Wasserstein,115.39860214023174
52,50,10,100,linear,Gaussian-FR,Wasserstein,125.37253082441967
53,50,10,100,linear,NPT-FR,Wasserstein,109.97410901393921
53,50,10,100,linear,Marginal-FR,Wasserstein,118.96684110709099
53,50,10,100,linear,Gaussian-FR,Wasserstein,130.87858168751413
54,50,10,100,linear,NPT-FR,Wasserstein,112.98775082566199
54,50,10,100,linear,Marginal-FR,Wasserstein,121.98950640718913
54,50,10,100,linear,Gaussian-FR,Wasserstein,133.2387873709303
55,50,10,100,linear,NPT-FR,Wasserstein,106.82247907574434
55,50,10,100,linear,Marginal-FR,Wasserstein,115.3297844430172
55,50,10,100,linear,Gaussian-FR,Wasserstein,126.41048735393633
56,50,10,100,linear,NPT-FR,Wasserstein,107.78751192595222
56,50,10,100,linear,Marginal-FR,Wasserstein,116.60561900595701
56,50,10,100,linear,Gaussian-FR,Wasserstein,126.06574463902247
57,50,10,100,linear,NPT-FR,Wasserstein,110.0661819727478
57,50,10,100,linear,Marginal-FR,Wasserstein,119.23532282166562
57,50,10,100,linear,Gaussian-FR,Wasserstein,129.77929480761404
58,50,10,100,linear,NPT-FR,Wasserstein,112.19388583857722
58,50,10,100,linear,Marginal-FR,Wasserstein,120.9961417533572
58,50,10,100,linear,Gaussian-FR,Wasserstein,132.27859671313809
59,50,10,100,linear,NPT-FR,Wasserstein,108.0014199388359
59,50,10,100,linear,Marginal-FR,Wasserstein,116.83598054166642
59,50,10,100,linear,Gaussian-FR,Wasserstein,128.4428893137925
60,50,10,100,linear,NPT-FR,Wasserstein,109.36466394465819
60,50,10,100,linear,Marginal-FR,Wasserstein,117.63924446835922
60,50,10,100,linear,Gaussian-FR,Wasserstein,128.19006178822116
61,50,10,100,linear,NPT-FR,Wasserstein,109.6106797711639
61,50,10,100,linear,Marginal-FR,Wasserstein,118.15488864483282
61,50,10,100,linear,Gaussian-FR,Wasserstein,129.1322847260556
62,50,10,100,linear,NPT-FR,Wasserstein,108.46776814332347
62,50,10,100,linear,Marginal-FR,Wasserstein,116.93577392222856
62,50,10,100,linear,Gaussian-FR,Wasserstein,127.12790359766902
63,50,10,100,linear,NPT-FR,Wasserstein,105.59838552444612
63,50,10,100,linear,Marginal-FR,Wasserstein,114.4298584859022
63,50,10,100,linear,Gaussian-FR,Wasserstein,125.07251331165651
64,50,10,100,linear,NPT-FR,Wasserstein,106.4978858480827
64,50,10,100,linear,Marginal-FR,Wasserstein,115.29520747284059
64,50,10,100,linear,Gaussian-FR,Wasserstein,126.22619838015392
65,50,10,100,linear,NPT-FR,Wasserstein,109.5304197645489
65,50,10,100,linear,Marginal-FR,Wasserstein,118.69864134017367
65,50,10,100,linear,Gaussian-FR,Wasserstein,130.16599259455597
66,50,10,100,linear,NPT-FR,Wasserstein,107.1824371449869
66,50,10,100,linear,Marginal-FR,Wasserstein,116.30322717933373
66,50,10,100,linear,Gaussian-FR,Wasserstein,128.29153949303807
67,50,10,100,linear,NPT-FR,Wasserstein,107.54212611066718
67,50,10,100,linear,Marginal-FR,Wasserstein,116.74582058265187
67,50,10,100,linear,Gaussian-FR,Wasserstein,127.85394447262567
68,50,10,100,linear,NPT-FR,Wasserstein,108.756286730511
68,50,10,100,linear,Marginal-FR,Wasserstein,117.5853822932234
68,50,10,100,linear,Gaussian-FR,Wasserstein,129.1747613575042
69,50,10,100,linear,NPT-FR,Wasserstein,114.27877866993045
69,50,10,100,linear,Marginal-FR,Wasserstein,123.96864415011899
69,50,10,100,linear,Gaussian-FR,Wasserstein,134.5258995646232
70,50,10,100,linear,NPT-FR,Wasserstein,106.0272224225924
70,50,10,100,linear,Marginal-FR,Wasserstein,115.14719308710919
70,50,10,100,linear,Gaussian-FR,Wasserstein,125.06650665241358
71,50,10,100,linear,NPT-FR,Wasserstein,108.17795320405936
71,50,10,100,linear,Marginal-FR,Wasserstein,117.29146889390063
71,50,10,100,linear,Gaussian-FR,Wasserstein,129.01874976767084
72,50,10,100,linear,NPT-FR,Wasserstein,109.22274153329808
72,50,10,100,linear,Marginal-FR,Wasserstein,118.24826150341434
72,50,10,100,linear,Gaussian-FR,Wasserstein,129.02490121446212
73,50,10,100,linear,NPT-FR,Wasserstein,109.07441413805864
73,50,10,100,linear,Marginal-FR,Wasserstein,117.58069110382962
73,50,10,100,linear,Gaussian-FR,Wasserstein,128.2202157486357
74,50,10,100,linear,NPT-FR,Wasserstein,112.22732238209142
74,50,10,100,linear,Marginal-FR,Wasserstein,120.24248320375374
74,50,10,100,linear,Gaussian-FR,Wasserstein,131.78196897326688
75,50,10,100,linear,NPT-FR,Wasserstein,108.61731456078697
75,50,10,100,linear,Marginal-FR,Wasserstein,117.49589301219852
75,50,10,100,linear,Gaussian-FR,Wasserstein,128.8859068781524
76,50,10,100,linear,NPT-FR,Wasserstein,110.92033606440314
76,50,10,100,linear,Marginal-FR,Wasserstein,120.41299743987058
76,50,10,100,linear,Gaussian-FR,Wasserstein,131.4768403216077
77,50,10,100,linear,NPT-FR,Wasserstein,110.15196388197884
77,50,10,100,linear,Marginal-FR,Wasserstein,119.26825036912409
77,50,10,100,linear,Gaussian-FR,Wasserstein,130.73895938440526
78,50,10,100,linear,NPT-FR,Wasserstein,110.59898456318251
78,50,10,100,linear,Marginal-FR,Wasserstein,118.59958882514276
78,50,10,100,linear,Gaussian-FR,Wasserstein,129.77738085993164
79,50,10,100,linear,NPT-FR,Wasserstein,106.1818059513921
79,50,10,100,linear,Marginal-FR,Wasserstein,115.53549509666595
79,50,10,100,linear,Gaussian-FR,Wasserstein,125.67118926844103
80,50,10,100,linear,NPT-FR,Wasserstein,107.89464538795912
80,50,10,100,linear,Marginal-FR,Wasserstein,116.7975758357586
80,50,10,100,linear,Gaussian-FR,Wasserstein,127.40025761802313
81,50,10,100,linear,NPT-FR,Wasserstein,109.33202138196174
81,50,10,100,linear,Marginal-FR,Wasserstein,117.991145105109
81,50,10,100,linear,Gaussian-FR,Wasserstein,128.67905264006637
82,50,10,100,linear,NPT-FR,Wasserstein,109.86571086154105
82,50,10,100,linear,Marginal-FR,Wasserstein,119.26212869749541
82,50,10,100,linear,Gaussian-FR,Wasserstein,129.56587517888357
83,50,10,100,linear,NPT-FR,Wasserstein,109.04842187859636
83,50,10,100,linear,Marginal-FR,Wasserstein,117.773876695446
83,50,10,100,linear,Gaussian-FR,Wasserstein,127.48475957769563
84,50,10,100,linear,NPT-FR,Wasserstein,109.73208961002302
84,50,10,100,linear,Marginal-FR,Wasserstein,119.01557970903235
84,50,10,100,linear,Gaussian-FR,Wasserstein,130.53439547205812
85,50,10,100,linear,NPT-FR,Wasserstein,111.68743561919284
85,50,10,100,linear,Marginal-FR,Wasserstein,120.53496297473833
85,50,10,100,linear,Gaussian-FR,Wasserstein,131.61837868983233
86,50,10,100,linear,NPT-FR,Wasserstein,113.46965431693677
86,50,10,100,linear,Marginal-FR,Wasserstein,121.8893097891546
86,50,10,100,linear,Gaussian-FR,Wasserstein,132.84930339391303
87,50,10,100,linear,NPT-FR,Wasserstein,107.0628425398968
87,50,10,100,linear,Marginal-FR,Wasserstein,115.33736494070652
87,50,10,100,linear,Gaussian-FR,Wasserstein,125.72888726105971
88,50,10,100,linear,NPT-FR,Wasserstein,105.49914208386488
88,50,10,100,linear,Marginal-FR,Wasserstein,114.51489661869346
88,50,10,100,linear,Gaussian-FR,Wasserstein,125.10546864374392
89,50,10,100,linear,NPT-FR,Wasserstein,106.10299219903443
89,50,10,100,linear,Marginal-FR,Wasserstein,115.22298133359212
89,50,10,100,linear,Gaussian-FR,Wasserstein,125.79638513684097
90,50,10,100,linear,NPT-FR,Wasserstein,110.25324895292938
90,50,10,100,linear,Marginal-FR,Wasserstein,119.20778844118153
90,50,10,100,linear,Gaussian-FR,Wasserstein,130.76542404180952
91,50,10,100,linear,NPT-FR,Wasserstein,107.71759368423427
91,50,10,100,linear,Marginal-FR,Wasserstein,116.76306422815215
91,50,10,100,linear,Gaussian-FR,Wasserstein,127.4949168528191
92,50,10,100,linear,NPT-FR,Wasserstein,108.29448292576276
92,50,10,100,linear,Marginal-FR,Wasserstein,116.92539651496286
92,50,10,100,linear,Gaussian-FR,Wasserstein,128.2872628713631
93,50,10,100,linear,NPT-FR,Wasserstein,110.2544737248917
93,50,10,100,linear,Marginal-FR,Wasserstein,119.44649112557207
93,50,10,100,linear,Gaussian-FR,Wasserstein,129.79120102333655
94,50,10,100,linear,NPT-FR,Wasserstein,110.19486596564207
94,50,10,100,linear,Marginal-FR,Wasserstein,119.64159523098488
94,50,10,100,linear,Gaussian-FR,Wasserstein,130.31856586475075
95,50,10,100,linear,NPT-FR,Wasserstein,107.67603877059922
95,50,10,100,linear,Marginal-FR,Wasserstein,116.32410127186284
95,50,10,100,linear,Gaussian-FR,Wasserstein,127.5566454825716
96,50,10,100,linear,NPT-FR,Wasserstein,106.81508451119288
96,50,10,100,linear,Marginal-FR,Wasserstein,115.68171416260995
96,50,10,100,linear,Gaussian-FR,Wasserstein,126.54583855702766
97,50,10,100,linear,NPT-FR,Wasserstein,107.4776086575571
97,50,10,100,linear,Marginal-FR,Wasserstein,115.95896918595513
97,50,10,100,linear,Gaussian-FR,Wasserstein,126.8661045536835
98,50,10,100,linear,NPT-FR,Wasserstein,107.8188226472786
98,50,10,100,linear,Marginal-FR,Wasserstein,116.69204747478209
98,50,10,100,linear,Gaussian-FR,Wasserstein,126.83779594317231
99,50,10,100,linear,NPT-FR,Wasserstein,110.67309033053598
99,50,10,100,linear,Marginal-FR,Wasserstein,118.68069923327786
99,50,10,100,linear,Gaussian-FR,Wasserstein,128.57330131015982
0,50,10,1000,linear,NPT-FR,Wasserstein,108.84705484312016
0,50,10,1000,linear,Marginal-FR,Wasserstein,117.89857652559438
0,50,10,1000,linear,Gaussian-FR,Wasserstein,127.86623439836222
1,50,10,1000,linear,NPT-FR,Wasserstein,111.40463327224403
1,50,10,1000,linear,Marginal-FR,Wasserstein,120.56519467243069
1,50,10,1000,linear,Gaussian-FR,Wasserstein,131.0276931546272
2,50,10,1000,linear,NPT-FR,Wasserstein,114.07577537691499
2,50,10,1000,linear,Marginal-FR,Wasserstein,123.23002912915865
2,50,10,1000,linear,Gaussian-FR,Wasserstein,133.82199660844694
3,50,10,1000,linear,NPT-FR,Wasserstein,110.65536153408033
3,50,10,1000,linear,Marginal-FR,Wasserstein,119.66996565152913
3,50,10,1000,linear,Gaussian-FR,Wasserstein,130.5300417834743
4,50,10,1000,linear,NPT-FR,Wasserstein,111.61723873039863
4,50,10,1000,linear,Marginal-FR,Wasserstein,120.90631602279286
4,50,10,1000,linear,Gaussian-FR,Wasserstein,130.91149205135423
5,50,10,1000,linear,NPT-FR,Wasserstein,111.10804870291433
5,50,10,1000,linear,Marginal-FR,Wasserstein,120.54940295991628
5,50,10,1000,linear,Gaussian-FR,Wasserstein,131.56006148944323
6,50,10,1000,linear,NPT-FR,Wasserstein,107.9913922646348
6,50,10,1000,linear,Marginal-FR,Wasserstein,116.79231321162177
6,50,10,1000,linear,Gaussian-FR,Wasserstein,127.04124605574228
7,50,10,1000,linear,NPT-FR,Wasserstein,110.0804591013046
7,50,10,1000,linear,Marginal-FR,Wasserstein,119.24954203635465
7,50,10,1000,linear,Gaussian-FR,Wasserstein,130.4560946959772
8,50,10,1000,linear,NPT-FR,Wasserstein,112.44869178748307
8,50,10,1000,linear,Marginal-FR,Wasserstein,121.8648398733208
8,50,10,1000,linear,Gaussian-FR,Wasserstein,132.32440327570285
9,50,10,1000,linear,NPT-FR,Wasserstein,109.58647970717708
9,50,10,1000,linear,Marginal-FR,Wasserstein,119.09471595500041
9,50,10,1000,linear,Gaussian-FR,Wasserstein,129.16328213292962
10,50,10,1000,linear,NPT-FR,Wasserstein,111.49107420625637
10,50,10,1000,linear,Marginal-FR,Wasserstein,121.14521944168867
10,50,10,1000,linear,Gaussian-FR,Wasserstein,131.2847442587421
11,50,10,1000,linear,NPT-FR,Wasserstein,110.30760924693273
11,50,10,1000,linear,Marginal-FR,Wasserstein,119.8223557548972
11,50,10,1000,linear,Gaussian-FR,Wasserstein,130.3916043540855
12,50,10,1000,linear,NPT-FR,Wasserstein,109.24483984911825
12,50,10,1000,linear,Marginal-FR,Wasserstein,118.34139150460521
12,50,10,1000,linear,Gaussian-FR,Wasserstein,128.77286545974454
13,50,10,1000,linear,NPT-FR,Wasserstein,107.34240782557467
13,50,10,1000,linear,Marginal-FR,Wasserstein,116.21841571502024
13,50,10,1000,linear,Gaussian-FR,Wasserstein,126.11045038655074
14,50,10,1000,linear,NPT-FR,Wasserstein,110.75556513832872
14,50,10,1000,linear,Marginal-FR,Wasserstein,120.15452157525023
14,50,10,1000,linear,Gaussian-FR,Wasserstein,130.28896720774193
15,50,10,1000,linear,NPT-FR,Wasserstein,109.70950811949288
15,50,10,1000,linear,Marginal-FR,Wasserstein,119.75565001316305
15,50,10,1000,linear,Gaussian-FR,Wasserstein,129.66686128578922
16,50,10,1000,linear,NPT-FR,Wasserstein,108.3241666866901
16,50,10,1000,linear,Marginal-FR,Wasserstein,117.8234543955724
16,50,10,1000,linear,Gaussian-FR,Wasserstein,127.81867682287968
17,50,10,1000,linear,NPT-FR,Wasserstein,108.5115825814747
17,50,10,1000,linear,Marginal-FR,Wasserstein,117.3177444027458
17,50,10,1000,linear,Gaussian-FR,Wasserstein,127.86772433055867
18,50,10,1000,linear,NPT-FR,Wasserstein,111.06696038417724
18,50,10,1000,linear,Marginal-FR,Wasserstein,120.09350078826252
18,50,10,1000,linear,Gaussian-FR,Wasserstein,130.93336575901887
19,50,10,1000,linear,NPT-FR,Wasserstein,109.99812656138579
19,50,10,1000,linear,Marginal-FR,Wasserstein,119.40749151246663
19,50,10,1000,linear,Gaussian-FR,Wasserstein,130.14115129202688
20,50,10,1000,linear,NPT-FR,Wasserstein,111.82294496177946
20,50,10,1000,linear,Marginal-FR,Wasserstein,121.2409584843879
20,50,10,1000,linear,Gaussian-FR,Wasserstein,131.462911669916
21,50,10,1000,linear,NPT-FR,Wasserstein,106.64026776573483
21,50,10,1000,linear,Marginal-FR,Wasserstein,115.97491588833445
21,50,10,1000,linear,Gaussian-FR,Wasserstein,126.25521682674933
22,50,10,1000,linear,NPT-FR,Wasserstein,107.84246604990484
22,50,10,1000,linear,Marginal-FR,Wasserstein,116.73289826460322
